country,period,flood_impact,drought_impact,storms_impact,extreme_temp_impact,climate_impact_index,impact_rebased,hazard_count,total_deaths,total_affected,resilience_rate,resilience_per_100k,economic_damage_pct_gdp
Kazakhstan,2015,-0.9999040449738266,,,,-0.9999040449738266,1.569754540953178,1,2.0,20070.0,9.96512207274539e-05,9.965122072745391,0.0009581224666666667
Kazakhstan,2020,0.0248257546048917,-0.1196531885425868,,,-0.0474137169688475,2.522244868958157,2,2.0,224000.0,8.92857142857143e-06,0.8928571428571429,0.0
Kenya,1965,,0.4156749024453258,,,0.4156749024453258,2.9853334883723304,1,0.0,260000.0,0.0,0.0,0.00184734235
Kenya,1970,,0.2107212545660458,,,0.2107212545660458,2.78037984049305,1,0.0,150000.0,0.0,0.0,0.08434589
Kenya,1975,0.0806234962514436,-0.3864602704915656,,,-0.152918387120061,2.4167401988069437,2,100.0,55972.0,0.0017866075895090403,178.66075895090404,0.05562504
Kenya,1980,,0.2838841808310424,,,0.2838841808310424,2.8535427667580473,1,75.0,623028.0,0.00012037982241568598,12.037982241568598,0.0
Kenya,1985,,,-1.3100553597427618,,-1.3100553597427618,1.259603226184243,1,50.0,0.0,0.0,0.0,0.0
Kenya,1990,,0.5386648210368843,,,0.5386648210368843,3.1083234069638888,1,44.0,3247242.0,1.3549960243184832e-05,1.3549960243184833,0.0
Kenya,1995,0.7285623800402702,0.3940068432237643,,,0.5612846116320173,3.130943197559022,2,128.0,3786611.0,3.380331383392696e-05,3.380331383392696,0.014994678333333332
Kenya,2000,0.1325819055586399,1.0201124701648194,,,0.5763471878617297,3.146005773788734,2,342.0,24914655.0,1.3726860757253111e-05,1.372686075725311,0.0
Kenya,2005,0.4801286894042811,0.572804046801781,,,0.526466368103031,3.096124954030036,2,375.0,8305979.0,4.51481998690341e-05,4.51481998690341,0.00026683893999999997
Kenya,2010,0.5110202899256935,0.6591597539725744,,,0.585090021949134,3.1547486078761384,2,452.0,9944918.0,4.5450349615753496e-05,4.545034961575349,0.0294611475
Kenya,2015,0.1987822718516287,0.3983373369036893,,,0.298559804377659,2.868218390304664,2,430.0,7194044.0,5.977166667315351e-05,5.977166667315351,0.037959728
Kenya,2020,1.0926151097558514,0.4166781770861107,,,0.7546466434209811,3.324305229347986,2,897.0,6793496.0,0.0001320380552222302,13.20380552222302,0.03860667504166667
Kenya,2025,,0.4927150711045149,,,0.4927150711045149,3.062373657031519,1,0.0,2150000.0,0.0,0.0,0.0
Kiribati,1970,,,2.5495178705077723,,2.5495178705077723,5.1191764564347775,1,3.0,700.0,0.004285714285714286,428.5714285714286,0.0
Kiribati,1995,,1.34375061081935,,,1.34375061081935,3.913409196746355,1,0.0,84000.0,0.0,0.0,0.0
Kiribati,2015,,,0.6546487839613842,,0.6546487839613842,3.224307369888389,1,0.0,1500.0,0.0,0.0,0.0
Kyrgyzstan,2000,,,,-0.748650480087037,-0.748650480087037,1.8210081058399676,1,11.0,0.0,0.0,0.0,0.0
Kyrgyzstan,2005,-1.078210953643731,1.0933634103963277,0.1190199348295792,,0.0447241305273919,2.6143827164543967,3,7.0,2011970.0,3.479177124907429e-06,0.3479177124907429,0.018896472333333334
Kyrgyzstan,2010,,,-1.5354810502110483,-0.4002431151183726,-0.9678620826647104,1.6017965032622945,2,16.0,11050.0,0.0014479638009049773,144.79638009049773,0.0
Kyrgyzstan,2020,,,,1.3575364507009202,1.3575364507009202,3.927195036627925,1,6.0,121251.0,4.948412796595492e-05,4.948412796595492,0.0
Laos,1965,3.458579228660252,,,,3.458579228660252,6.028237814587257,1,302.0,81600.0,0.003700980392156863,370.0980392156863,0.0
Laos,1975,,1.3835433333923168,,,1.3835433333923168,3.9532019193193215,1,31.0,3959000.0,7.830260166708765e-06,0.7830260166708765,0.0
Laos,1980,-0.8107675133386829,,,,-0.8107675133386829,1.7588910725883218,1,14.0,2000.0,0.007,700.0,0.0
Laos,1985,,0.7217356732864975,,,0.7217356732864975,3.291394259213502,1,0.0,730000.0,0.0,0.0,0.0
Laos,1990,1.169833914442766,,1.0378940652636808,,1.1038639898532234,3.673522575780228,2,40.0,829462.0,4.822402955168531e-05,4.822402955168531,4.1717176401666665
Laos,1995,1.9476299389831175,-0.109074060073797,1.952777031194053,,1.2637776367011246,3.833436222628129,3,56.0,2031400.0,2.7567195037904893e-05,2.7567195037904892,0.0
Laos,2000,1.4498089088115376,,,,1.4498089088115376,4.019467494738542,1,17.0,1053000.0,1.6144349477682812e-05,1.6144349477682813,0.01925449
Laos,2005,0.8930262669788935,,1.0444794044238357,,0.9687528357013644,3.538411421628369,2,32.0,333077.0,9.607388081434624e-05,9.607388081434625,0.85673105
Laos,2010,1.7528399414617482,,,,1.7528399414617482,4.322498527388753,1,71.0,1042003.0,6.813799960268829e-05,6.813799960268829,0.33658083333333333
Laos,2015,1.593931927576084,-1.6614444899485823,1.079845633700585,,0.3374443571093622,2.907102943036367,3,164.0,1330013.0,0.00012330706541966132,12.330706541966132,0.2125094065283333
Laos,2020,0.6798089797999958,,0.4825890073936225,-1.0138365981074702,0.049520463028716,2.6191790489557207,3,15.0,486728.0,3.081803389161914e-05,3.081803389161914,0.2089200721111111
Laos,2025,,,-0.0203472020764289,,-0.0203472020764289,2.5493113838505757,1,15.0,182134.0,8.235694598482436e-05,8.235694598482436,0.0
Latvia,1995,,,-1.2955352497991195,,-1.2955352497991195,1.274123336127885,1,6.0,0.0,0.0,0.0,0.006826691
Latvia,2000,,,,-0.2438468598196945,-0.2438468598196945,2.32581172610731,1,36.0,0.0,0.0,0.0,0.0
Latvia,2005,,,-0.6369148379924987,0.3667547247718303,-0.1350800566103341,2.43457852931667,2,40.0,400.0,0.1,10000.0,0.9965085
Latvia,2010,,,,-0.4782688589363343,-0.4782688589363343,2.0913897269906703,1,10.0,0.0,0.0,0.0,0.0
Latvia,2020,,,,1.182419212539959,1.182419212539959,3.752077798466963,1,234.0,200.0,1.17,117000.0,0.0
Lebanon,1990,,,1.4382740472603115,,1.4382740472603115,4.007932633187316,1,25.0,104075.0,0.00024021138601969732,24.02113860196973,2.652484
Lebanon,2000,,,-0.7701204592121185,,-0.7701204592121185,1.7995381267148862,1,0.0,17500.0,0.0,0.0,0.0
Lebanon,2015,,,1.2114023556846916,,1.2114023556846916,3.781060941611696,1,23.0,1012701.0,2.2711540721298784e-05,2.271154072129878,0.0
Lebanon,2020,,,,3.662083060602846,3.662083060602846,6.2317416465298505,1,0.0,3999200.0,0.0,0.0,0.0
Lesotho,1965,,0.9510556665052844,,,0.9510556665052844,3.520714252432289,1,0.0,204000.0,0.0,0.0,1.6274459
Lesotho,1980,,0.8743431565598667,,,0.8743431565598667,3.444001742486871,1,0.0,500000.0,0.0,0.0,0.0
Lesotho,1985,1.9638208532195776,,-1.5354810502110483,,0.2141699015042646,2.7838284874312693,2,18.0,180000.0,0.0001,10.0,0.0
Lesotho,1990,,0.607803385663835,,,0.607803385663835,3.17746197159084,1,22.0,331500.0,6.636500754147814e-05,6.636500754147813,0.0
Lesotho,1995,,,-0.797983684560818,,-0.797983684560818,1.7716749013661863,1,0.0,200.0,0.0,0.0,0.0
Lesotho,2000,,0.8102687074977317,-0.0712066226202156,,0.369531042438758,2.939189628365763,2,1.0,502001.0,1.9920279043268837e-06,0.19920279043268838,0.0
Lesotho,2005,,0.8004295753016077,0.1280635183764093,,0.4642465468390085,3.033905132766013,2,0.0,479500.0,0.0,0.0,0.0
Lesotho,2010,,0.9021100423974964,-0.0558394162463826,,0.4231353130755568,2.9927938990025615,2,26.0,733115.0,3.5465104383350494e-05,3.5465104383350496,0.0
Lesotho,2015,,0.8986566469388755,,,0.8986566469388755,3.46831523286588,1,0.0,1142000.0,0.0,0.0,0.0
Lesotho,2020,,0.746870115927537,-0.1559271517898223,,0.2954714820688573,2.865130067995862,2,2.0,1132803.0,1.765532047496343e-06,0.17655320474963432,0.0
Lesotho,2025,,0.8423708156313785,,,0.8423708156313785,3.4120294015583834,1,0.0,335764.0,0.0,0.0,0.0
Liberia,1980,,-1.6614444899485823,,,-1.6614444899485823,0.9082140959784224,1,0.0,0.0,0.0,0.0,0.0
Liberia,1990,,,,3.780826239952566,3.780826239952566,6.350484825879571,1,0.0,1000000.0,0.0,0.0,12.226847
Liberia,1995,,,-0.1480759250912621,,-0.1480759250912621,2.4215826608357425,1,10.0,7000.0,0.0014285714285714286,142.85714285714286,0.0
Liberia,2005,-0.3084300294852058,,-0.1377754816232604,,-0.2231027555542331,2.3465558303727714,2,3.0,21424.0,0.00014002987303958177,14.002987303958177,0.0
Libya,2020,,,7.097073689260956,,7.097073689260956,9.66673227518796,1,13205.0,1603335.0,0.008235958174679653,823.5958174679653,6.874153
Liechtenstein,2020,,,,0.6735580688688492,0.6735580688688492,3.243216654795854,1,1.0,0.0,0.0,0.0,0.0
Lithuania,1990,,-1.6614444899485823,1.6740902849867558,,0.0063228975190867,2.5759814834460917,2,6.0,780000.0,7.692307692307692e-06,0.7692307692307692,0.0
Lithuania,1995,,,-1.4763083967843933,-0.1480918036419478,-0.8122001002131706,1.7574584857138342,2,34.0,0.0,0.0,0.0,0.00226817115
Lithuania,2000,,,,-0.4045421380295193,-0.4045421380295193,2.1651164478974856,1,20.0,0.0,0.0,0.0,0.0
Lithuania,2005,,-1.6614444899485823,-1.5354810502110483,,-1.5984627700798153,0.9711958158471894,2,0.0,0.0,0.0,0.0,0.2879762
Lithuania,2010,,,,-0.3987849884637766,-0.3987849884637766,2.170873597463228,1,39.0,0.0,0.0,0.0,0.0
Lithuania,2015,,-1.6614444899485823,,-0.7939037190578322,-1.2276741045032074,1.3419844814237971,2,5.0,0.0,0.0,0.0,0.0
Lithuania,2020,,,,2.340445878285351,2.340445878285351,4.910104464212356,1,957.0,0.0,0.0,0.0,0.0
Low-income countries,1900,,-1.6614444899485823,,,-1.6614444899485823,0.9082140959784224,1,0.0,0.0,0.0,0.0,0.0
Low-income countries,1905,,-1.6614444899485823,,,-1.6614444899485823,0.9082140959784224,1,0.0,0.0,0.0,0.0,0.0
Low-income countries,1910,,1.496251047736492,,,1.496251047736492,4.065909633663496,1,85000.0,32000.0,2.65625,265625.0,0.0
Low-income countries,1940,,-1.6614444899485823,,,-1.6614444899485823,0.9082140959784224,1,0.0,0.0,0.0,0.0,0.0
Low-income countries,1955,,,-1.447369259671624,,-1.447369259671624,1.1222893262553808,1,158.0,0.0,0.0,0.0,0.0
Low-income countries,1960,-2.4282848420152745,-0.0239844540954347,,,-1.2261346480553543,1.34352393787165,2,357.0,700000.0,0.00051,51.00000000000001,0.0
Low-income countries,1965,-1.2152956489214088,0.1282636169646675,-0.5345177866761552,,-0.5405166062109655,2.029141979716039,3,2111.0,3843787.0,0.000549197965443975,54.91979654439749,0.12923757564444446
Low-income countries,1970,0.1734550458371929,0.7502121744041648,0.5084251494701566,,0.4773641232371714,3.047022709164176,3,22907.0,7530734.0,0.0030418017685925436,304.18017685925435,0.0374446926
Low-income countries,1975,-0.3301597489780778,2.0111271011828475,-0.1664397139667677,,0.504842546079334,3.074501132006339,3,97590.0,9677382.0,0.010084338925548253,1008.4338925548252,0.08675894096666666
Low-income countries,1980,-0.7788829202133917,3.459145573848872,-0.1940828862422492,,0.828726589131077,3.3983851750580816,3,478142.0,31410833.0,0.015222200570102677,1522.2200570102677,0.08729079166666666
Low-income countries,1985,-0.0468199150528606,2.1033915573249984,-0.7571516439847095,,0.4331399994291427,3.0027985853561474,3,77604.0,24771339.0,0.0031328140961616974,313.28140961616975,0.033448613038
Low-income countries,1990,-0.4884391629300275,0.3604762800673401,0.3040411454852898,1.3388450001606764,0.3787308156958197,2.9483894016228245,4,3502.0,38915406.0,8.999006717288264e-05,8.999006717288264,0.02095441013166667
Low-income countries,1995,0.7700663617572236,-0.1601615423386443,-0.2360996471555947,,0.1246017240876615,2.6942603100146663,3,4467.0,21545178.0,0.00020733177511924014,20.733177511924016,1.4180995886726666
Low-income countries,2000,0.2595619011345049,0.3278473445131397,0.0896941704172738,0.8499947365530437,0.3817745381544905,2.951433124081495,4,4071.0,48976784.0,8.312101505072281e-05,8.312101505072281,0.29996303946560005
Low-income countries,2005,0.2258371914834135,0.3149442441194609,-0.2550423177112847,0.4599222418363173,0.1864153399319767,2.7560739258589813,4,6710.0,53393009.0,0.00012567188337334574,12.567188337334574,0.029271316404999997
Low-income countries,2010,-0.0017880762154312,0.7840130142494589,-0.3781063912949554,-0.997404826418179,-0.1483215699197766,2.421337016007228,4,23297.0,58912916.0,0.0003954480881577819,39.54480881577819,0.0083823534615
Low-income countries,2015,0.1487576057718835,0.4024385830074014,0.2380804090854437,-0.6860093612566882,0.02581680915201,2.595475395079015,4,4673.0,101775313.0,4.5914867390287465e-05,4.591486739028746,0.066907474237
Low-income countries,2020,0.7661984788809744,0.573368868924039,0.1812685351973814,0.4981252305044862,0.5047402783767203,3.074398864303725,4,15301.0,184218242.0,8.305909248661704e-05,8.305909248661704,0.04528161160000001
Low-income countries,2025,,0.3137751891057557,-0.1100451680377384,,0.1018650105340086,2.6715235964610136,2,641.0,16275049.0,3.9385442096057594e-05,3.9385442096057592,0.0
Lower-middle-income countries,1900,,3.046335395793718,-1.4661908667914298,,0.790072264501144,3.3597308504281487,2,1250600.0,0.0,0.0,0.0,0.0
Lower-middle-income countries,1905,,,-1.4729627835526018,,-1.4729627835526018,1.096695802374403,1,562.0,0.0,0.0,0.0,0.0
Lower-middle-income countries,1910,,-1.6614444899485823,-1.5354810502110483,,-1.5984627700798153,0.9711958158471894,2,0.0,0.0,0.0,0.0,0.0
Lower-middle-income countries,1915,,,-1.4039383068217508,,-1.4039383068217508,1.165720279105254,1,1900.0,0.0,0.0,0.0,0.0
Lower-middle-income countries,1920,,,-0.1615062989322304,,-0.1615062989322304,2.408152286994774,1,1254.0,1025000.0,0.0012234146341463415,122.34146341463415,0.0
Lower-middle-income countries,1925,-2.5320678931641187,,-0.7693902078300072,,-1.650729050497063,0.9189295354299416,2,3501.0,82010.0,0.042689915863919035,4268.991586391903,0.0
Lower-middle-income countries,1930,,,-1.3607249507805632,,-1.3607249507805632,1.2089336351464417,1,2200.0,2500.0,0.88,88000.0,0.0
Lower-middle-income countries,1935,,,0.2653418580949206,,0.2653418580949206,2.8350004440219254,1,64536.0,150000.0,0.43024,43024.0,0.0
Lower-middle-income countries,1940,,2.247207154017084,0.3327898272824692,,1.2899984906497766,3.8596570765767817,2,3511377.0,40000.0,87.784425,8778442.5,0.0
Lower-middle-income countries,1945,,-1.6614444899485823,-1.4041492383702474,,-1.532796864159415,1.0368617217675895,2,2760.0,2000.0,1.38,138000.0,0.0
Lower-middle-income countries,1950,-2.077033280455962,,-0.1659765799706918,-0.9185154347177008,-1.0538417650481182,1.5158168208788865,3,9283.0,1825452.0,0.005085315856018126,508.5315856018126,0.0
Lower-middle-income countries,1955,-1.936476229522649,,-0.2729906941610634,-0.9065475845316248,-1.0386715027384457,1.530987083188559,3,6010.0,1750000.0,0.0034342857142857144,343.42857142857144,0.0
